QueryID,Tables,lpbound_Estimate
880,CI MI,144821758.10260516
880,MI MK,23158.554646880846
880,CI MC,139612320.05856952
880,MC MK,15796.453813687065
880,CI MK,139424.1971682103
880,MC MI T,280490.37183119124
880,CI MI T,1981141.7131447159
880,MI MK T,21623.765999473813
880,CI MC T,337511.96572121687
880,MC MK T,3683.8756765124435
880,CI MK T,23880.598823406053
880,CI MC MI,2280980080.3027987
880,MC MI MK,1288109.291800005
880,CI MI MK,11369235.525413694
880,CI MC MK,7754957.362950823
880,CI MC MI T,24662517.737770803
880,MC MI MK T,280490.37183119124
880,CI MI MK T,1818269.298889586
880,CI MC MK T,309764.63783837034
880,CI MC MI MK,632371844.6272103
880,CI MC MI MK T,24662517.737770744
881,MI T,8301049.0000000065
881,MI_IDX T,629900.0000000003
881,CI T,10069135.999999993
881,MK T,2886675.0
881,MI MI_IDX,29938052.146570895
881,CI MI,315241953.8263512
881,MI MK,370148895.2568964
881,CI MI_IDX,27296338.84007004
881,MI_IDX MK,16219594.070239816
881,CI MK,191603022.19646928
881,MI MI_IDX T,20648871.780291516
881,CI MI T,282360050.3927052
881,MI MK T,316395311.68192166
881,CI MI_IDX T,18444211.259228043
881,MI_IDX MK T,10294105.78589649
881,CI MK T,155406409.65374458
881,CI MI MI_IDX,1014780479.0663966
881,MI MI_IDX MK,1480595581.0275855
881,CI MI MK,33503665052.86551
881,CI MI_IDX MK,686952106.3893296
881,CI MI MI_IDX T,845420092.0301546
881,MI MI_IDX MK T,1265581246.7276833
881,CI MI MK T,29202695759.640244
881,CI MI_IDX MK T,554191247.9867016
881,CI MI MI_IDX MK,134014660211.46204
881,CI MI MI_IDX MK T,116810783038.56097
882,MI T,936.0000000000001
882,MI_IDX T,32.00000000000002
882,CI T,1837.9999999999986
882,MK T,65.23802572120039
882,MI MI_IDX,8927314.000000006
882,CI MI,239972068.41478586
882,MI MK,120205.49984505685
882,CI MI_IDX,4323018.000000002
882,MI_IDX MK,132.0
882,CI MK,41411.06778666017
882,MI MI_IDX T,679.4350594427692
882,CI MI T,30099.529099306455
882,MI MK T,1385.1563088691466
882,CI MI_IDX T,1417.6261848597462
882,MI_IDX MK T,65.23802572120043
882,CI MK T,2890.097922216478
882,CI MI MI_IDX,234823557.65763494
882,MI MI_IDX MK,120205.49984505685
882,CI MI MK,39006505.51301793
882,CI MI_IDX MK,41411.06778666017
882,CI MI MI_IDX T,30099.529099306492
882,MI MI_IDX MK T,1385.1563088691466
882,CI MI MK T,86232.90485799787
882,CI MI_IDX MK T,2890.097922216478
882,CI MI MI_IDX MK,39006505.51301793
882,CI MI MI_IDX MK T,86232.90485799787
883,MI T,147487.00000000012
883,MI_IDX T,65536.0
883,CI T,4323017.999999991
883,MK T,475877.9999999994
883,MI MI_IDX,147487.00000000012
883,CI MI,18003709.05615237
883,MI MK,30162208.043085847
883,CI MI_IDX,4323018.000000002
883,MI_IDX MK,4523930.000000002
883,CI MK,166204815.17478254
883,MI MI_IDX T,147487.00000000012
883,CI MI T,18003709.056152325
883,MI MK T,11056681.611556033
883,CI MI_IDX T,2628720.2406889927
883,MI_IDX MK T,475877.9999999994
883,CI MK T,44895914.343399756
883,CI MI MI_IDX,18003709.05615237
883,MI MI_IDX MK,30162208.043085847
883,CI MI MK,4017046652.3400426
883,CI MI_IDX MK,166204815.17478254
883,CI MI MI_IDX T,18003709.056152325
883,MI MI_IDX MK T,11056681.611556033
883,CI MI MK T,2254570637.753406
883,CI MI_IDX MK T,44895914.343399756
883,CI MI MI_IDX MK,4017046652.3400326
883,CI MI MI_IDX MK T,2254570637.753406
884,MI T,14835720.000000011
884,MI_IDX T,459924.99999999965
884,CI T,7451972.999999992
884,MK T,411.0000000000001
884,MI MI_IDX,8927314.000000006
884,CI MI,203853742.71426088
884,MI MK,247814.87330061503
884,CI MI_IDX,5882505.871121165
884,MI_IDX MK,410.9999999999996
884,CI MK,69052.76417289456
884,MI MI_IDX T,8927314.000000006
884,CI MI T,203853742.71426138
884,MI MK T,247814.87330061503
884,CI MI_IDX T,5882505.871121165
884,MI_IDX MK T,410.9999999999996
884,CI MK T,69052.76417289456
884,CI MI MI_IDX,198360922.98988706
884,MI MI_IDX MK,247814.87330061503
884,CI MI MK,41635771.300640166
884,CI MI_IDX MK,69052.76417289439
884,CI MI MI_IDX T,198360922.98988706
884,MI MI_IDX MK T,247814.87330061503
884,CI MI MK T,41635771.300640166
884,CI MI_IDX MK T,69052.76417289439
884,CI MI MI_IDX MK,41635771.300640166
884,CI MI MI_IDX MK T,41635771.300640166
885,MI T,486553.9999999999
885,MI_IDX T,54659.99999999993
885,CI T,2469963.000000002
885,MK T,132.00000000000009
885,MI MI_IDX,1684281.8436820873
885,CI MI,58546809.0568352
885,MI MK,5659.617648903085
885,CI MI_IDX,65626020.45420437
885,MI_IDX MK,528.0000000000003
885,CI MK,81258.19871249924
885,MI MI_IDX T,780766.4873955593
885,CI MI T,19338901.398443535
885,MI MK T,5659.617648903085
885,CI MI_IDX T,4062235.298456747
885,MI_IDX MK T,528.0000000000003
885,CI MK T,47062.86213478639
885,CI MI MI_IDX,202668825.04295418
885,MI MI_IDX MK,22638.47059561234
885,CI MI MK,3535603.3896703194
885,CI MI_IDX MK,325032.794849997
885,CI MI MI_IDX T,60495767.07120624
885,MI MI_IDX MK T,22638.470595612394
885,CI MI MK T,2017862.1601964415
885,CI MI_IDX MK T,188251.44853914602
885,CI MI MI_IDX MK,14142413.558681311
885,CI MI MI_IDX MK T,8071448.640785766
886,MI T,598456.999999999
886,MI_IDX T,262144.0
886,CI T,10396794.999999998
886,MK T,643.0
886,MI MI_IDX,598457.0000000003
886,CI MI,107236542.35113245
886,MI MK,111918.98873812199
886,CI MI_IDX,21526750.99999998
886,MI_IDX MK,643.0
886,CI MK,247163.9741649254
886,MI MI_IDX T,598456.9999999974
886,CI MI T,78099932.1113137
886,MI MK T,111918.98873812199
886,CI MI_IDX T,10396794.999999998
886,MI_IDX MK T,643.0
886,CI MK T,207702.03915341324
886,CI MI MI_IDX,107236542.35113218
886,MI MI_IDX MK,111918.98873812199
886,CI MI MK,43572958.31693986
886,CI MI_IDX MK,247163.9741649254
886,CI MI MI_IDX T,78099932.1113137
886,MI MI_IDX MK T,111918.98873812171
886,CI MI MK T,36170646.522038415
886,CI MI_IDX MK T,207702.03915341324
886,CI MI MI_IDX MK,43572958.31693986
886,CI MI MI_IDX MK T,36170646.522038326
887,MI T,2704705.00000001
887,MI_IDX T,131072.0
887,CI T,4323018.000000012
887,MK T,5449.000000000003
887,MI MI_IDX,8927314.000000006
887,CI MI,239972068.41478586
887,MI MK,1433683.903076961
887,CI MI_IDX,4323018.000000002
887,MI_IDX MK,5449.000000000003
887,CI MK,615439.4657126829
887,MI MI_IDX T,2704705.0000000033
887,CI MI T,107690884.92967428
887,MI MK T,774448.050240296
887,CI MI_IDX T,3717571.81606704
887,MI_IDX MK T,5449.000000000003
887,CI MK T,615439.4657126829
887,CI MI MI_IDX,234823557.65763494
887,MI MI_IDX MK,1433683.903076961
887,CI MI MK,162437042.88342372
887,CI MI_IDX MK,615439.4657126829
887,CI MI MI_IDX T,107690884.92967428
887,MI MI_IDX MK T,774448.0502402942
887,CI MI MK T,87745318.80973017
887,CI MI_IDX MK T,615439.4657126829
887,CI MI MI_IDX MK,162437042.8834229
887,CI MI MI_IDX MK T,87745318.80973104
888,MI T,2704705.00000001
888,MI_IDX T,131072.0
888,CI T,5742906.0000000205
888,MK T,895811.9999999974
888,MI MI_IDX,8927314.000000006
888,CI MI,337304846.40096474
888,MI MK,370148895.2568964
888,CI MI_IDX,9733437.87017208
888,MI_IDX MK,4523930.000000002
888,CI MK,227601861.5405936
888,MI MI_IDX T,2704705.0000000033
888,CI MI T,143571216.96276936
888,MI MK T,77622682.61176288
888,CI MI_IDX T,5196102.573891316
888,MI_IDX MK T,895811.9999999952
888,CI MK T,78739517.33188678
888,CI MI MI_IDX,328216199.37016225
888,MI MI_IDX MK,370148895.2568964
888,CI MI MK,39798414696.431946
888,CI MI_IDX MK,227601861.5405936
888,CI MI MI_IDX T,143571216.962769
888,MI MI_IDX MK T,77622682.61176288
888,CI MI MK T,13355582578.004835
888,CI MI_IDX MK T,78739517.33188678
888,CI MI MI_IDX MK,39798414696.431946
888,CI MI MI_IDX MK T,13355582578.004835
889,MI T,14835720.000000011
889,MI_IDX T,459924.99999999965
889,CI T,4323018.000000002
889,MK T,4523929.999999991
889,MI MI_IDX,8927314.000000006
889,CI MI,239972068.41478586
889,MI MK,370148895.2568964
889,CI MI_IDX,4323018.000000002
889,MI_IDX MK,4523930.000000002
889,CI MK,166204815.17478254
889,MI MI_IDX T,8927314.000000006
889,CI MI T,239972068.41478586
889,MI MK T,370148895.2568954
889,CI MI_IDX T,4323018.000000002
889,MI_IDX MK T,4523930.000000002
889,CI MK T,166204815.17478213
889,CI MI MI_IDX,234823557.65763494
889,MI MI_IDX MK,370148895.2568964
889,CI MI MK,36769632940.06649
889,CI MI_IDX MK,166204815.17478254
889,CI MI MI_IDX T,234823557.65763494
889,MI MI_IDX MK T,370148895.2568973
889,CI MI MK T,36769632940.06686
889,CI MI_IDX MK T,166204815.17478293
889,CI MI MI_IDX MK,36769632940.06686
889,CI MI MI_IDX MK T,36769632940.06667
890,MI T,147487.00000000012
890,MI_IDX T,41526.999999999956
890,CI T,929302.9999999988
890,MK T,132.00000000000009
890,MI MI_IDX,548736.3805185985
890,CI MI,19486707.421272304
890,MI MK,20785.81503563982
890,CI MI_IDX,29206732.378109246
890,MI_IDX MK,528.0000000000003
890,CI MK,49801.05866277204
890,MI MI_IDX T,497420.4801180483
890,CI MI T,12897230.327984618
890,MI MK T,20785.81503563982
890,CI MI_IDX T,2153821.553648531
890,MI_IDX MK T,528.0000000000003
890,CI MK T,31358.409500505568
890,CI MI MI_IDX,72501747.94099729
890,MI MI_IDX MK,83143.26014255927
890,CI MI MK,8290290.855004999
890,CI MI_IDX MK,199204.23465108866
890,CI MI MI_IDX T,43497708.2857415
890,MI MI_IDX MK T,83143.26014255948
890,CI MI MK T,5060001.411325805
890,CI MI_IDX MK T,125433.63800202258
890,CI MI MI_IDX MK,33161163.420019995
890,CI MI MI_IDX MK T,20240005.64530322
891,MI T,368217.9999999999
891,MI_IDX T,262144.0
891,CI T,10396794.999999998
891,MK T,330.99999999999994
891,MI MI_IDX,368217.9999999999
891,CI MI,63339077.88479596
891,MI MK,36248.84451985085
891,CI MI_IDX,21526750.99999998
891,MI_IDX MK,330.99999999999994
891,CI MK,150973.63063462396
891,MI MI_IDX T,368217.9999999999
891,CI MI T,49671255.92584174
891,MI MK T,36248.84451985085
891,CI MI_IDX T,10396794.999999998
891,MI_IDX MK T,330.99999999999994
891,CI MK T,150973.63063462396
891,CI MI MI_IDX,63339077.88479596
891,MI MI_IDX MK,36248.84451985085
891,CI MI MK,16928344.91169557
891,CI MI_IDX MK,150973.63063462396
891,CI MI MI_IDX T,49671255.92584187
891,MI MI_IDX MK T,36248.844519850805
891,CI MI MK T,16928344.91169557
891,CI MI_IDX MK T,150973.63063462396
891,CI MI MI_IDX MK,16928344.91169557
891,CI MI MI_IDX MK T,16928344.91169557
892,MI T,99849.00000000012
892,MI_IDX T,10523.000000000016
892,CI T,178096.99999999994
892,MK T,1052.9999999999986
892,MI MI_IDX,8008622.936345844
892,CI MI,41166715.43035262
892,MI MK,69109.94942645467
892,CI MI_IDX,21286722.964211967
892,MI_IDX MK,3775.662053135966
892,CI MK,154283.09178480573
892,MI MI_IDX T,308271.13055882003
892,CI MI T,3732541.8603160316
892,MI MK T,62858.507037631614
892,CI MI_IDX T,358613.80904574925
892,MI_IDX MK T,3566.2635783106866
892,CI MK T,53589.01531915786
892,CI MI MI_IDX,141460814.8706382
892,MI MI_IDX MK,247802.2920642076
892,CI MI MK,10125827.797345655
892,CI MI_IDX MK,553201.1539338882
892,CI MI MI_IDX T,11523749.85365648
892,MI MI_IDX MK T,212886.9935757758
892,CI MI MK T,3198979.578897471
892,CI MI_IDX MK T,181493.40316262667
892,CI MI MI_IDX MK,36307410.988629945
892,CI MI MI_IDX MK T,10834192.174721498
893,MI T,2433915.0000000056
893,MI_IDX T,192209.0000000002
893,CI T,6280638.8257806795
893,MK T,241.00000000000006
893,MI MI_IDX,29938052.146570895
893,CI MI,203853742.71426088
893,MI MK,156014.99999999988
893,CI MI_IDX,17651396.86328062
893,MI_IDX MK,963.9999999999997
893,CI MK,46271.38334790021
893,MI MI_IDX T,5391250.433658127
893,CI MI T,61578733.924797244
893,MI MK T,75345.08155926366
893,CI MI_IDX T,6162505.378495752
893,MI_IDX MK T,963.9999999999997
893,CI MK T,46271.38334790021
893,CI MI MI_IDX,697000103.4431331
893,MI MI_IDX MK,624059.9999999995
893,CI MI MK,30505780.31708381
893,CI MI_IDX MK,185085.53339160085
893,CI MI MI_IDX T,172870008.17181647
893,MI MI_IDX MK T,301380.32623705466
893,CI MI MK T,14466062.872230297
893,CI MI_IDX MK T,185085.53339160085
893,CI MI MI_IDX MK,122023121.26833493
893,CI MI MI_IDX MK T,57864251.488921046
894,MI T,147487.00000000012
894,MI_IDX T,459924.99999999965
894,CI T,12670688.000000015
894,MK T,1367.999999999998
894,MI MI_IDX,147487.00000000012
894,CI MI,19486707.421272304
894,MI MK,83123.6358083546
894,CI MI_IDX,9733437.87017208
894,MI_IDX MK,1367.9999999999995
894,CI MK,265163.2137273878
894,MI MI_IDX T,147487.00000000012
894,CI MI T,19486707.421272304
894,MI MK T,83123.6358083546
894,CI MI_IDX T,9733437.87017208
894,MI_IDX MK T,1367.999999999998
894,CI MK T,265163.2137273878
894,CI MI MI_IDX,19486707.421272352
894,MI MI_IDX MK,83123.6358083546
894,CI MI MK,16211802.562799985
894,CI MI_IDX MK,265163.2137273878
894,CI MI MI_IDX T,19486707.421272304
894,MI MI_IDX MK T,83123.6358083546
894,CI MI MK T,16211802.562799944
894,CI MI_IDX MK T,265163.2137273878
894,CI MI MI_IDX MK,16211802.562799944
894,CI MI MI_IDX MK T,16211802.562799985
895,MI T,14835720.000000011
895,MI_IDX T,1380034.9999999981
895,CI T,4323018.000000002
895,MK T,543.0000000000007
895,MI MI_IDX,29938052.146570895
895,CI MI,239972068.41478586
895,MI MK,331325.21254501585
895,CI MI_IDX,14280057.495951569
895,MI_IDX MK,2045.8828426504085
895,CI MK,121584.29868187474
895,MI MI_IDX T,29938052.146570895
895,CI MI T,239972068.41478586
895,MI MK T,331325.21254501666
895,CI MI_IDX T,14280057.495951533
895,MI_IDX MK T,2045.882842650411
895,CI MK T,121584.29868187474
895,CI MI MI_IDX,939294230.6305444
895,MI MI_IDX MK,1248347.2701350788
895,CI MI MK,74187741.44182107
895,CI MI_IDX MK,458098.0305873484
895,CI MI MI_IDX T,939294230.6305444
895,MI MI_IDX MK T,1248347.2701350788
895,CI MI MK T,74187741.44182107
895,CI MI_IDX MK T,458098.0305873484
895,CI MI MI_IDX MK,279520124.0346335
895,CI MI MI_IDX MK T,279520124.0346349
896,MI T,61128.000000000065
896,MI_IDX T,262144.0
896,CI T,21419885.000000004
896,MK T,645460.9999999997
896,MI MI_IDX,61127.999999999985
896,CI MI,6185519.41773654
896,MI MK,4094209.5317054777
896,CI MI_IDX,21526750.99999998
896,MI_IDX MK,4523930.000000002
896,CI MK,517128714.9602349
896,MI MI_IDX T,61128.000000000065
896,CI MI T,5397572.29316189
896,MI MK T,935143.1140313102
896,CI MI_IDX T,13771863.893243216
896,MI_IDX MK T,645460.9999999997
896,CI MK T,66040759.4882788
896,CI MI MI_IDX,6185519.41773654
896,MI MI_IDX MK,4094209.5317054777
896,CI MI MK,688993540.8096555
896,CI MI_IDX MK,517128714.9602349
896,CI MI MI_IDX T,5397572.293161903
896,MI MI_IDX MK T,935143.1140313057
896,CI MI MK T,107756288.42359364
896,CI MI_IDX MK T,66040759.4882788
896,CI MI MI_IDX MK,688993540.8096539
896,CI MI MI_IDX MK T,107756288.42359364
897,MI T,3036718.9999999977
897,MI_IDX T,629900.0000000003
897,CI T,4323018.000000002
897,MK T,132.00000000000009
897,MI MI_IDX,8008622.936345844
897,CI MI,40411226.506275535
897,MI MK,11931.527308791312
897,CI MI_IDX,14280057.495951569
897,MI_IDX MK,528.0000000000003
897,CI MK,41411.06778666017
897,MI MI_IDX T,5411448.553555665
897,CI MI T,40411226.506275535
897,MI MK T,11931.527308791312
897,CI MI_IDX T,13217253.517185962
897,MI_IDX MK T,528.0000000000003
897,CI MK T,41411.06778666027
897,CI MI MI_IDX,161644906.02510175
897,MI MI_IDX MK,47726.10923516525
897,CI MI MK,3743161.2589601884
897,CI MI_IDX MK,165644.27114664108
897,CI MI MI_IDX T,154335405.42252755
897,MI MI_IDX MK T,47726.109235165364
897,CI MI MK T,3743161.2589601884
897,CI MI_IDX MK T,165644.27114664108
897,CI MI MI_IDX MK,14972645.035840753
897,CI MI MI_IDX MK T,14972645.035840753
898,MI T,8301049.0000000065
898,MI_IDX T,629900.0000000003
898,CI T,10396794.999999998
898,MK T,4400.000000000005
898,MI MI_IDX,29938052.146570895
898,CI MI,337304846.40096474
898,MI MK,1294845.7915412155
898,CI MI_IDX,29206732.378109246
898,MI_IDX MK,14674.415662239673
898,CI MK,579584.6445240772
898,MI MI_IDX T,20648871.780291516
898,CI MI T,306799567.7896778
898,MI MK T,1294845.7915412155
898,CI MI_IDX T,19735069.429267164
898,MI_IDX MK T,14674.415662239673
898,CI MK T,579584.6445240772
898,CI MI MI_IDX,1162391518.2441106
898,MI MI_IDX MK,4328656.191999979
898,CI MI MK,180005804.09158432
898,CI MI_IDX MK,1932969.5420903962
898,CI MI MI_IDX T,1004259664.1955729
898,MI MI_IDX MK T,4328656.191999979
898,CI MI MK T,175560442.12018153
898,CI MI_IDX MK T,1932969.5420903962
898,CI MI MI_IDX MK,649982591.2574563
898,CI MI MI_IDX MK T,598424518.7730311
899,MI T,6619.999999999996
899,MI_IDX T,459924.99999999965
899,CI T,12670688.000000015
899,MK T,132.00000000000009
899,MI MI_IDX,6619.999999999996
899,CI MI,1245066.199354215
899,MI MK,1974.3262141804237
899,CI MI_IDX,9733437.87017208
899,MI_IDX MK,132.0
899,CI MK,49801.05866277204
899,MI MI_IDX T,6619.999999999988
899,CI MI T,1245066.199354218
899,MI MK T,1974.3262141804262
899,CI MI_IDX T,9733437.87017208
899,MI_IDX MK T,132.00000000000009
899,CI MK T,49801.058662772164
899,CI MI MI_IDX,1245066.199354218
899,MI MI_IDX MK,1974.3262141804212
899,CI MI MK,1205350.5996600226
899,CI MI_IDX MK,49801.05866277204
899,CI MI MI_IDX T,1245066.199354218
899,MI MI_IDX MK T,1974.3262141804262
899,CI MI MK T,1205350.5996600226
899,CI MI_IDX MK T,49801.058662772164
899,CI MI MI_IDX MK,1205350.5996600196
899,CI MI MI_IDX MK T,1205350.5996600196
900,MI T,9754720.0
900,MI_IDX T,989524.9999999984
900,CI T,28420861.00000001
900,MK T,132.00000000000009
900,MI MI_IDX,29938052.146570895
900,CI MI,865131427.793007
900,MI MK,120205.49984505685
900,CI MI_IDX,65626020.45420437
900,MI_IDX MK,528.0000000000003
900,CI MK,81258.19871249924
900,MI MI_IDX T,28198111.027548634
900,CI MI T,674614671.1435678
900,MI MK T,120205.49984505685
900,CI MI_IDX T,57990291.77076123
900,MI_IDX MK T,528.0000000000003
900,CI MK T,81258.19871249924
900,CI MI MI_IDX,2692927842.729165
900,MI MI_IDX MK,480821.9993802274
900,CI MI MK,94108775.96730989
900,CI MI_IDX MK,325032.794849997
900,CI MI MI_IDX T,2203239910.3792825
900,MI MI_IDX MK T,480821.99938022863
900,CI MI MK T,92877676.44626993
900,CI MI_IDX MK T,325032.79484999774
900,CI MI MI_IDX MK,376435103.86923957
900,CI MI MI_IDX MK T,371510705.7850797
901,MI T,2127.0
901,MI_IDX T,64.0
901,CI T,5534.000000000008
901,MK T,1750.9999999999998
901,MI MI_IDX,8927314.000000006
901,CI MI,337304846.40096474
901,MI MK,370148895.2568964
901,CI MI_IDX,9733437.87017208
901,MI_IDX MK,4523930.000000002
901,CI MK,227601861.5405936
901,MI MI_IDX T,2126.9999999999973
901,CI MI T,1783575.335826248
901,MI MK T,561539.2200258549
901,CI MI_IDX T,5534.000000000008
901,MI_IDX MK T,1751.000000000002
901,CI MK T,947439.9473032561
901,CI MI MI_IDX,328216199.37016225
901,MI MI_IDX MK,370148895.2568964
901,CI MI MK,39798414696.431946
901,CI MI_IDX MK,227601861.5405936
901,CI MI MI_IDX T,1783575.335826248
901,MI MI_IDX MK T,561539.2200258549
901,CI MI MK T,470873297.10259503
901,CI MI_IDX MK T,947439.9473032561
901,CI MI MI_IDX MK,39798414696.431946
901,CI MI MI_IDX MK T,470873297.10259503
902,MI T,6482.000000000004
902,MI_IDX T,267565.0000000001
902,CI T,4323018.000000012
902,MK T,895811.9999999974
902,MI MI_IDX,23183.236897434002
902,CI MI,1133948.4084644164
902,MI MK,1722936.4281607436
902,CI MI_IDX,14280057.495951569
902,MI_IDX MK,16219594.070239816
902,CI MK,166204815.17478254
902,MI MI_IDX T,23183.236897434002
902,CI MI T,1133948.4084644164
902,MI MK T,1150456.9951958356
902,CI MI_IDX T,9200881.835118389
902,MI_IDX MK T,3222216.568886985
902,CI MK T,72747197.90361588
902,CI MI MI_IDX,4055630.142378711
902,MI MI_IDX MK,6162178.8604241405
902,CI MI MK,301407130.60756564
902,CI MI_IDX MK,664819260.6991317
902,CI MI MI_IDX T,4055630.142378711
902,MI MI_IDX MK T,4114674.0296104797
902,CI MI MK T,210555515.22839645
902,CI MI_IDX MK T,261670112.06048945
902,CI MI MI_IDX MK,1121420821.0347755
902,CI MI MI_IDX MK T,842222060.913592
903,MI T,741933.9999999993
903,MI_IDX T,32768.0
903,CI T,2265651.390225553
903,MK T,147732.99999999956
903,MI MI_IDX,8927314.000000006
903,CI MI,133109745.64641254
903,MI MK,370148895.2568964
903,CI MI_IDX,3841081.600184373
903,MI_IDX MK,4523930.000000002
903,CI MK,91674642.0316942
903,MI MI_IDX T,727871.2543740107
903,CI MI T,22774016.22353515
903,MI MK T,10764655.883519327
903,CI MI_IDX T,1025262.309959746
903,MI_IDX MK T,147732.99999999956
903,CI MK T,15162840.80561822
903,CI MI MI_IDX,129523116.19993806
903,MI MI_IDX MK,370148895.2568964
903,CI MI MK,28579934784.360962
903,CI MI_IDX MK,91674642.0316942
903,CI MI MI_IDX T,22774016.22353504
903,MI MI_IDX MK T,10764655.883519353
903,CI MI MK T,2386303693.748466
903,CI MI_IDX MK T,15162840.80561822
903,CI MI MI_IDX MK,28579934784.36082
903,CI MI MI_IDX MK T,2386303693.748466
904,MI T,3036718.9999999977
904,MI_IDX T,459924.99999999965
904,CI T,35835104.99999999
904,MK T,132.00000000000009
904,MI MI_IDX,2668954.293393758
904,CI MI,144821758.10260516
904,MI MK,11931.527308791312
904,CI MI_IDX,21526750.99999998
904,MI_IDX MK,132.0
904,CI MK,81258.19871249924
904,MI MI_IDX T,2668954.293393758
904,CI MI T,144263833.94823024
904,MI MK T,11931.527308791312
904,CI MI_IDX T,21526750.99999998
904,MI_IDX MK T,132.00000000000009
904,CI MK T,81258.19871249924
904,CI MI MI_IDX,134730780.33331746
904,MI MI_IDX MK,11931.527308791312
904,CI MI MK,7481148.687157308
904,CI MI_IDX MK,81258.19871249924
904,CI MI MI_IDX T,134730780.33331746
904,MI MI_IDX MK T,11931.527308791312
904,CI MI MK T,7481148.687157308
904,CI MI_IDX MK T,81258.19871249924
904,CI MI MI_IDX MK,7481148.687157289
904,CI MI MI_IDX MK T,7481148.687157308
905,MI T,2127.0
905,MI_IDX T,64.0
905,CI T,5534.000000000002
905,MK T,116.47317287684751
905,MI MI_IDX,8927314.000000006
905,CI MI,865131427.793007
905,MI MK,120205.49984505685
905,CI MI_IDX,21526750.99999998
905,MI_IDX MK,132.0
905,CI MK,81258.19871249924
905,MI MI_IDX T,2127.0
905,CI MI T,2237056.5888010096
905,MI MK T,13760.531086515492
905,CI MI_IDX T,5534.000000000008
905,MI_IDX MK T,92.2605007573664
905,CI MK T,20200.10888584514
905,CI MI MI_IDX,782900295.2668542
905,MI MI_IDX MK,120205.49984505685
905,CI MI MK,94108775.96730989
905,CI MI_IDX MK,81258.19871249924
905,CI MI MI_IDX T,2237056.5888010096
905,MI MI_IDX MK T,13760.531086515492
905,CI MI MK T,19278301.373914834
905,CI MI_IDX MK T,20200.10888584514
905,CI MI MI_IDX MK,94108775.96730989
905,CI MI MI_IDX MK T,19278301.373914834
906,MI T,180111.99999999997
906,MI_IDX T,626561.0000000002
906,CI T,4323018.000000002
906,MK T,1855907.999999999
906,MI MI_IDX,670966.0422613057
906,CI MI,17880847.608445346
906,MI MK,30066489.98732555
906,CI MI_IDX,14280057.495951569
906,MI_IDX MK,16219594.070239816
906,CI MK,166204815.17478254
906,MI MI_IDX T,670966.0422613057
906,CI MI T,17880847.608445346
906,MI MK T,21355588.411746703
906,CI MI_IDX T,13190692.737515243
906,MI_IDX MK T,6751227.737142293
906,CI MK T,109020200.96815033
906,CI MI MI_IDX,66611006.218997665
906,MI MI_IDX MK,112005828.54826441
906,CI MI MK,3598017564.2791176
906,CI MI_IDX MK,664819260.6991317
906,CI MI MI_IDX T,66611006.218997665
906,MI MI_IDX MK T,84430694.67170708
906,CI MI MK T,3090518042.96642
906,CI MI_IDX MK T,415778634.41528374
906,CI MI MI_IDX MK,14392070257.116505
906,CI MI MI_IDX MK T,12362072171.86568
907,MI T,488732.20500167436
907,MI_IDX T,83549.99999999991
907,CI T,1378081.0000000002
907,MK T,472540.0000000003
907,MI MI_IDX,3774198.4464538884
907,CI MI,16087307.88686101
907,MI MK,20741573.89165342
907,CI MI_IDX,17651396.86328062
907,MI_IDX MK,16219594.070239816
907,CI MK,135762269.0801508
907,MI MI_IDX T,482784.7208833942
907,CI MI T,6798026.159205439
907,MI MK T,2995262.026375277
907,CI MI_IDX T,2857567.0570871844
907,MI_IDX MK T,1417619.9999999956
907,CI MK T,20368615.26778983
907,CI MI MI_IDX,48648768.99263174
907,MI MI_IDX MK,74364525.7332679
907,CI MI MK,677818167.4798572
907,CI MI_IDX MK,486746898.0587046
907,CI MI MI_IDX T,16512144.991758507
907,MI MI_IDX MK T,8985786.079125797
907,CI MI MK T,147608179.950831
907,CI MI_IDX MK T,61105845.803369254
907,CI MI MI_IDX MK,2711272669.9194355
907,CI MI MI_IDX MK T,442824539.85249346
908,MI T,8301049.0000000065
908,MI_IDX T,262144.0
908,CI T,4323018.000000002
908,MK T,471.0000000000003
908,MI MI_IDX,8927314.000000006
908,CI MI,239972068.41478586
908,MI MK,257988.9999999998
908,CI MI_IDX,4323018.000000002
908,MI_IDX MK,471.0000000000003
908,CI MK,109280.65822300957
908,MI MI_IDX T,6285995.000000004
908,CI MI T,219500945.21369463
908,MI MK T,257988.9999999998
908,CI MI_IDX T,4323018.000000002
908,MI_IDX MK T,471.0000000000003
908,CI MK T,109280.65822300957
908,CI MI MI_IDX,234823557.65763494
908,MI MI_IDX MK,257988.9999999998
908,CI MI MK,60698987.25579347
908,CI MI_IDX MK,109280.65822300957
908,CI MI MI_IDX T,219500945.2136941
908,MI MI_IDX MK T,257989.0000000004
908,CI MI MK T,60698987.25579347
908,CI MI_IDX MK T,109280.65822300984
908,CI MI MI_IDX MK,60698987.25579347
908,CI MI MI_IDX MK T,60698987.25579347
909,MI T,22863.886122643027
909,MI_IDX T,4096.0000000000055
909,CI T,34659.94503342586
909,MK T,631.9999999999989
909,MI MI_IDX,121862.99999999993
909,CI MI,145817.67423149463
909,MI MK,1711.277410258317
909,CI MI_IDX,167721.00000000003
909,MI_IDX MK,631.9999999999989
909,CI MK,3313.825028099242
