QueryID,Tables,duckdb_Estimate,duckdb_InferenceTime
22,CN CT KT MC T,2808963,9.45734977722168
22,MC MI MI_IDX MK T,11530477,8.4686279296875
22,K MI MI_IDX MK T,11923400,6.61778450012207
22,IT1 MI MI_IDX MK T,12029859,9.892463684082031
22,IT2 MI MI_IDX MK T,12029859,8.586406707763672
22,K MC MI MK T,22542681,6.732940673828125
22,IT1 MC MI MK T,22743955,9.935140609741211
22,CT MC MI MK T,22542681,7.5664520263671875
22,CN MC MI MK T,23241925,5.985260009765625
22,IT1 K MI MK T,23518998,4.579067230224609
22,IT1 MC MI MI_IDX T,6938094,8.005142211914062
22,IT2 MC MI MI_IDX T,6938094,10.583162307739258
22,CT MC MI MI_IDX T,6876695,8.137226104736328
22,CN MC MI MI_IDX T,7090001,5.460262298583984
22,IT1 IT2 MI MI_IDX T,7238581,3.7927627563476562
22,CT IT1 MC MI T,13564334,6.76417350769043
22,CN IT1 MC MI T,13985082,6.015300750732422
22,CN CT MC MI T,13861321,10.500669479370117
22,K MC MI_IDX MK T,2901297,7.809638977050781
22,IT2 MC MI_IDX MK T,2927202,10.36214828491211
22,CT MC MI_IDX MK T,2901297,8.012771606445312
22,CN MC MI_IDX MK T,2991292,6.233453750610352
22,IT2 K MI_IDX MK T,2716463,6.389856338500977
22,CT K MC MK T,5090363,9.495019912719727
22,CN K MC MK T,5248260,7.409095764160156
22,CN CT MC MK T,5248260,4.519939422607422
22,CT IT2 MC MI_IDX T,1566691,3.907918930053711
22,CN IT2 MC MI_IDX T,1615288,7.639408111572266
22,CN CT MC MI_IDX T,1600993,5.738019943237305
22,K MC MI MI_IDX MK,12304529,6.079912185668945
22,IT1 MC MI MI_IDX MK,12414391,9.412288665771484
22,IT2 MC MI MI_IDX MK,12414391,6.880521774291992
22,CT MC MI MI_IDX MK,12304529,6.2007904052734375
22,CN MC MI MI_IDX MK,12686199,6.316423416137695
22,IT1 K MI MI_IDX MK,12837435,8.379459381103516
22,IT2 K MI MI_IDX MK,12837435,7.356405258178711
22,IT1 IT2 MI MI_IDX MK,12952054,5.557060241699219
22,IT1 K MC MI MK,24270778,5.624532699584961
22,CT K MC MI MK,24055992,8.037805557250977
22,CN K MC MI MK,24802178,7.917642593383789
22,CT IT1 MC MI MK,24270778,5.225658416748047
22,CN IT1 MC MI MK,25023626,8.625030517578125
22,CN CT MC MI MK,24802178,7.465124130249023
22,IT1 IT2 MC MI MI_IDX,7469961,5.515336990356445
22,CT IT1 MC MI MI_IDX,7403855,4.435300827026367
22,CN IT1 MC MI MI_IDX,7633513,4.036426544189453
22,CT IT2 MC MI MI_IDX,7403855,8.352279663085938
22,CN IT2 MC MI MI_IDX,7633513,5.942821502685547
22,CN CT MC MI MI_IDX,7565960,8.36491584777832
22,CN CT IT1 MC MI,14923914,7.768154144287109
22,IT2 K MC MI_IDX MK,29631030,5.112648010253906
22,CT K MC MI_IDX MK,29368809,8.210420608520508
22,CN K MC MI_IDX MK,30279791,6.566286087036133
22,CT IT2 MC MI_IDX MK,29631030,8.214235305786133
22,CN IT2 MC MI_IDX MK,30550146,8.832931518554688
22,CN CT MC MI_IDX MK,30279791,4.777669906616211
22,CN CT K MC MK,16340689,5.650758743286133
22,CN CT IT2 MC MI_IDX,5029270,8.42738151550293
22,KT MC MI MI_IDX MK T,11530477,10.780811309814453
22,K KT MI MI_IDX MK T,11923400,11.17396354675293
22,IT1 KT MI MI_IDX MK T,12029859,4.773378372192383
22,IT2 KT MI MI_IDX MK T,12029859,5.91588020324707
22,K KT MC MI MK T,22542681,10.979413986206055
22,IT1 KT MC MI MK T,22743955,8.369922637939453
22,CT KT MC MI MK T,22542681,11.113882064819336
22,CN KT MC MI MK T,23241925,9.266853332519531
22,IT1 K KT MI MK T,23518998,10.22028923034668
22,IT1 KT MC MI MI_IDX T,6938094,8.394002914428711
22,IT2 KT MC MI MI_IDX T,6938094,11.533260345458984
22,CT KT MC MI MI_IDX T,6876695,5.939245223999023
22,CN KT MC MI MI_IDX T,7090001,9.301424026489258
22,IT1 IT2 KT MI MI_IDX T,7238581,10.95128059387207
22,CT IT1 KT MC MI T,13564334,7.419586181640625
22,CN IT1 KT MC MI T,13985082,11.013269424438477
22,CN CT KT MC MI T,13861321,8.651494979858398
22,K KT MC MI_IDX MK T,2901297,11.648893356323242
22,IT2 KT MC MI_IDX MK T,2927202,8.922100067138672
22,CT KT MC MI_IDX MK T,2901297,6.206274032592773
22,CN KT MC MI_IDX MK T,2991292,9.58251953125
22,IT2 K KT MI_IDX MK T,2716463,10.60342788696289
22,CT K KT MC MK T,5090363,5.705356597900391
22,CN K KT MC MK T,5248260,11.172771453857422
22,CN CT KT MC MK T,5248260,8.43191146850586
22,CT IT2 KT MC MI_IDX T,1566691,11.275768280029297
22,CN IT2 KT MC MI_IDX T,1615288,9.160757064819336
22,CN CT KT MC MI_IDX T,1600993,6.831645965576172
22,K MC MI MI_IDX MK T,11530477,8.141040802001953
22,IT1 MC MI MI_IDX MK T,11633428,7.900238037109375
22,IT2 MC MI MI_IDX MK T,11633428,12.53366470336914
22,CT MC MI MI_IDX MK T,11530477,12.38870620727539
22,CN MC MI MI_IDX MK T,11888137,9.51838493347168
22,IT1 K MI MI_IDX MK T,12029859,10.805606842041016
22,IT2 K MI MI_IDX MK T,12029859,8.248329162597656
22,IT1 IT2 MI MI_IDX MK T,12137268,11.035442352294922
22,IT1 K MC MI MK T,22743955,8.02922248840332
22,CT K MC MI MK T,22542681,11.409759521484375
22,CN K MC MI MK T,23241925,9.14764404296875
22,CT IT1 MC MI MK T,22743955,11.095285415649414
22,CN IT1 MC MI MK T,23449443,8.541345596313477
22,CN CT MC MI MK T,23241925,11.506319046020508
22,IT1 IT2 MC MI MI_IDX T,7000041,5.682945251464844
22,CT IT1 MC MI MI_IDX T,6938094,9.941339492797852
22,CN IT1 MC MI MI_IDX T,7153305,11.945486068725586
22,CT IT2 MC MI MI_IDX T,6938094,9.187459945678711
22,CN IT2 MC MI MI_IDX T,7153305,12.344598770141602
22,CN CT MC MI MI_IDX T,7090001,7.368326187133789
22,CN CT IT1 MC MI T,13985082,11.484622955322266
22,IT2 K MC MI_IDX MK T,2927202,8.97526741027832
22,CT K MC MI_IDX MK T,2901297,11.16490364074707
22,CN K MC MI_IDX MK T,2991292,9.117364883422852
22,CT IT2 MC MI_IDX MK T,2927202,11.67917251586914
22,CN IT2 MC MI_IDX MK T,3018000,9.035825729370117
22,CN CT MC MI_IDX MK T,2991292,9.217023849487305
22,CN CT K MC MK T,5248260,11.044025421142578
22,CN CT IT2 MC MI_IDX T,1615288,11.776447296142578
22,IT1 K MC MI MI_IDX MK,12414391,7.689237594604492
22,IT2 K MC MI MI_IDX MK,12414391,8.073091506958008
22,CT K MC MI MI_IDX MK,12304529,10.411977767944336
22,CN K MC MI MI_IDX MK,12686199,7.567405700683594
22,IT1 IT2 MC MI MI_IDX MK,12525233,10.713338851928711
22,CT IT1 MC MI MI_IDX MK,12414391,7.699728012084961
22,CN IT1 MC MI MI_IDX MK,12799469,11.158466339111328
22,CT IT2 MC MI MI_IDX MK,12414391,6.08515739440918
22,CN IT2 MC MI MI_IDX MK,12799469,8.57853889465332
22,CN CT MC MI MI_IDX MK,12686199,11.078834533691406
22,IT1 IT2 K MI MI_IDX MK,12952054,7.026910781860352
22,CT IT1 K MC MI MK,24270778,10.013103485107422
22,CN IT1 K MC MI MK,25023626,7.277011871337891
22,CN CT K MC MI MK,24802178,10.320186614990234
22,CN CT IT1 MC MI MK,25023626,7.062196731567383
22,CT IT1 IT2 MC MI MI_IDX,7469961,7.14111328125
22,CN IT1 IT2 MC MI MI_IDX,7701669,10.129928588867188
22,CN CT IT1 MC MI MI_IDX,7633513,7.810115814208984
22,CN CT IT2 MC MI MI_IDX,7633513,7.866144180297852
22,CT IT2 K MC MI_IDX MK,29631030,9.613990783691406
22,CN IT2 K MC MI_IDX MK,30550146,6.819248199462891
22,CN CT K MC MI_IDX MK,30279791,7.180452346801758
22,CN CT IT2 MC MI_IDX MK,30550146,9.95779037475586
22,K KT MC MI MI_IDX MK T,11530477,12.80665397644043
22,IT1 KT MC MI MI_IDX MK T,11633428,14.93215560913086
22,IT2 KT MC MI MI_IDX MK T,11633428,14.330387115478516
22,CT KT MC MI MI_IDX MK T,11530477,9.185314178466797
22,CN KT MC MI MI_IDX MK T,11888137,14.988183975219727
22,IT1 K KT MI MI_IDX MK T,12029859,12.94565200805664
22,IT2 K KT MI MI_IDX MK T,12029859,8.117914199829102
22,IT1 IT2 KT MI MI_IDX MK T,12137268,12.763023376464844
22,IT1 K KT MC MI MK T,22743955,11.698722839355469
22,CT K KT MC MI MK T,22542681,13.21721076965332
22,CN K KT MC MI MK T,23241925,13.009786605834961
22,CT IT1 KT MC MI MK T,22743955,7.807016372680664
22,CN IT1 KT MC MI MK T,23449443,12.853622436523438
22,CN CT KT MC MI MK T,23241925,9.694337844848633
22,IT1 IT2 KT MC MI MI_IDX T,7000041,13.412952423095703
22,CT IT1 KT MC MI MI_IDX T,6938094,11.38615608215332
22,CN IT1 KT MC MI MI_IDX T,7153305,14.320135116577148
22,CT IT2 KT MC MI MI_IDX T,6938094,13.18669319152832
22,CN IT2 KT MC MI MI_IDX T,7153305,13.772964477539062
22,CN CT KT MC MI MI_IDX T,7090001,9.685277938842773
22,CN CT IT1 KT MC MI T,13985082,12.464523315429688
22,IT2 K KT MC MI_IDX MK T,2927202,9.85097885131836
22,CT K KT MC MI_IDX MK T,2901297,13.484954833984375
22,CN K KT MC MI_IDX MK T,2991292,13.443708419799805
22,CT IT2 KT MC MI_IDX MK T,2927202,11.330604553222656
22,CN IT2 KT MC MI_IDX MK T,3018000,7.340908050537109
22,CN CT KT MC MI_IDX MK T,2991292,13.981819152832031
22,CN CT K KT MC MK T,5248260,12.14289665222168
22,CN CT IT2 KT MC MI_IDX T,1615288,13.111591339111328
22,IT1 K MC MI MI_IDX MK T,11633428,11.275529861450195
22,IT2 K MC MI MI_IDX MK T,11633428,13.610363006591797
22,CT K MC MI MI_IDX MK T,11530477,14.684915542602539
22,CN K MC MI MI_IDX MK T,11888137,14.906167984008789
22,IT1 IT2 MC MI MI_IDX MK T,11737297,14.715433120727539
22,CT IT1 MC MI MI_IDX MK T,11633428,14.733314514160156
22,CN IT1 MC MI MI_IDX MK T,11994281,12.210845947265625
22,CT IT2 MC MI MI_IDX MK T,11633428,12.411832809448242
22,CN IT2 MC MI MI_IDX MK T,11994281,14.654397964477539
22,CN CT MC MI MI_IDX MK T,11888137,15.255212783813477
22,IT1 IT2 K MI MI_IDX MK T,12137268,12.724637985229492
22,CT IT1 K MC MI MK T,22743955,10.825872421264648
22,CN IT1 K MC MI MK T,23449443,13.376474380493164
22,CN CT K MC MI MK T,23241925,13.363361358642578
22,CN CT IT1 MC MI MK T,23449443,13.397932052612305
22,CT IT1 IT2 MC MI MI_IDX T,7000041,13.730764389038086
22,CN IT1 IT2 MC MI MI_IDX T,7217174,9.620904922485352
22,CN CT IT1 MC MI MI_IDX T,7153305,13.66734504699707
22,CN CT IT2 MC MI MI_IDX T,7153305,14.037370681762695
22,CT IT2 K MC MI_IDX MK T,2927202,12.464523315429688
22,CN IT2 K MC MI_IDX MK T,3018000,7.791280746459961
22,CN CT K MC MI_IDX MK T,2991292,11.59048080444336
22,CN CT IT2 MC MI_IDX MK T,3018000,13.796806335449219
22,IT1 IT2 K MC MI MI_IDX MK,12525233,7.058382034301758
22,CT IT1 K MC MI MI_IDX MK,12414391,7.716894149780273
22,CN IT1 K MC MI MI_IDX MK,12799469,12.441635131835938
22,CT IT2 K MC MI MI_IDX MK,12414391,12.500762939453125
22,CN IT2 K MC MI MI_IDX MK,12799469,10.728120803833008
22,CN CT K MC MI MI_IDX MK,12686199,6.62994384765625
22,CT IT1 IT2 MC MI MI_IDX MK,12525233,6.125211715698242
22,CN IT1 IT2 MC MI MI_IDX MK,12913750,6.905555725097656
22,CN CT IT1 MC MI MI_IDX MK,12799469,12.181997299194336
22,CN CT IT2 MC MI MI_IDX MK,12799469,12.800931930541992
22,CN CT IT1 K MC MI MK,25023626,12.293100357055664
22,CN CT IT1 IT2 MC MI MI_IDX,7701669,9.27424430847168
22,CN CT IT2 K MC MI_IDX MK,30550146,11.349678039550781
22,IT1 K KT MC MI MI_IDX MK T,11633428,14.708995819091797
22,IT2 K KT MC MI MI_IDX MK T,11633428,15.105724334716797
22,CT K KT MC MI MI_IDX MK T,11530477,16.96038246154785
22,CN K KT MC MI MI_IDX MK T,11888137,16.88838005065918
22,IT1 IT2 KT MC MI MI_IDX MK T,11737297,15.702009201049805
22,CT IT1 KT MC MI MI_IDX MK T,11633428,16.60633087158203
22,CN IT1 KT MC MI MI_IDX MK T,11994281,16.396284103393555
22,CT IT2 KT MC MI MI_IDX MK T,11633428,16.04294776916504
22,CN IT2 KT MC MI MI_IDX MK T,11994281,16.66116714477539
22,CN CT KT MC MI MI_IDX MK T,11888137,16.4487361907959
22,IT1 IT2 K KT MI MI_IDX MK T,12137268,15.007257461547852
22,CT IT1 K KT MC MI MK T,22743955,15.810728073120117
22,CN IT1 K KT MC MI MK T,23449443,15.928983688354492
22,CN CT K KT MC MI MK T,23241925,16.913652420043945
22,CN CT IT1 KT MC MI MK T,23449443,15.411376953125
22,CT IT1 IT2 KT MC MI MI_IDX T,7000041,16.332149505615234
22,CN IT1 IT2 KT MC MI MI_IDX T,7217174,15.513896942138672
22,CN CT IT1 KT MC MI MI_IDX T,7153305,16.79253578186035
22,CN CT IT2 KT MC MI MI_IDX T,7153305,15.951871871948242
22,CT IT2 K KT MC MI_IDX MK T,2927202,16.586780548095703
22,CN IT2 K KT MC MI_IDX MK T,3018000,9.003639221191406
22,CN CT K KT MC MI_IDX MK T,2991292,15.448808670043945
22,CN CT IT2 KT MC MI_IDX MK T,3018000,14.952421188354492
22,IT1 IT2 K MC MI MI_IDX MK T,11737297,16.144752502441406
22,CT IT1 K MC MI MI_IDX MK T,11633428,16.146183013916016
22,CN IT1 K MC MI MI_IDX MK T,11994281,16.582250595092773
22,CT IT2 K MC MI MI_IDX MK T,11633428,15.775680541992188
22,CN IT2 K MC MI MI_IDX MK T,11994281,16.711950302124023
22,CN CT K MC MI MI_IDX MK T,11888137,9.554862976074219
22,CT IT1 IT2 MC MI MI_IDX MK T,11737297,17.61913299560547
22,CN IT1 IT2 MC MI MI_IDX MK T,12101373,18.73779296875
22,CN CT IT1 MC MI MI_IDX MK T,11994281,18.450260162353516
22,CN CT IT2 MC MI MI_IDX MK T,11994281,15.962362289428711
22,CN CT IT1 K MC MI MK T,23449443,14.739513397216797
22,CN CT IT1 IT2 MC MI MI_IDX T,7217174,16.649246215820312
22,CN CT IT2 K MC MI_IDX MK T,3018000,15.038490295410156
22,CT IT1 IT2 K MC MI MI_IDX MK,12525233,8.246421813964844
22,CN IT1 IT2 K MC MI MI_IDX MK,12913750,14.223575592041016
22,CN CT IT1 K MC MI MI_IDX MK,12799469,16.2198543548584
22,CN CT IT2 K MC MI MI_IDX MK,12799469,15.767097473144531
22,CN CT IT1 IT2 MC MI MI_IDX MK,12913750,9.078264236450195
22,IT1 IT2 K KT MC MI MI_IDX MK T,11737297,19.562721252441406
22,CT IT1 K KT MC MI MI_IDX MK T,11633428,21.20065689086914
22,CN IT1 K KT MC MI MI_IDX MK T,11994281,20.172595977783203
22,CT IT2 K KT MC MI MI_IDX MK T,11633428,17.815113067626953
22,CN IT2 K KT MC MI MI_IDX MK T,11994281,21.67487144470215
22,CN CT K KT MC MI MI_IDX MK T,11888137,20.438194274902344
22,CT IT1 IT2 KT MC MI MI_IDX MK T,11737297,17.516136169433594
22,CN IT1 IT2 KT MC MI MI_IDX MK T,12101373,21.953344345092773
22,CN CT IT1 KT MC MI MI_IDX MK T,11994281,20.404577255249023
22,CN CT IT2 KT MC MI MI_IDX MK T,11994281,15.96975326538086
22,CN CT IT1 K KT MC MI MK T,23449443,15.545129776000977
22,CN CT IT1 IT2 KT MC MI MI_IDX T,7217174,16.854047775268555
22,CN CT IT2 K KT MC MI_IDX MK T,3018000,16.88218116760254
22,CT IT1 IT2 K MC MI MI_IDX MK T,11737297,19.345521926879883
22,CN IT1 IT2 K MC MI MI_IDX MK T,12101373,21.800994873046875
22,CN CT IT1 K MC MI MI_IDX MK T,11994281,19.24872398376465
22,CN CT IT2 K MC MI MI_IDX MK T,11994281,22.710800170898438
22,CN CT IT1 IT2 MC MI MI_IDX MK T,12101373,19.29783821105957
22,CN CT IT1 IT2 K MC MI MI_IDX MK,12913750,18.833637237548828
22,CT IT1 IT2 K KT MC MI MI_IDX MK T,11737297,27.396440505981445
22,CN IT1 IT2 K KT MC MI MI_IDX MK T,12101373,18.819570541381836
22,CN CT IT1 K KT MC MI MI_IDX MK T,11994281,24.619579315185547
22,CN CT IT2 K KT MC MI MI_IDX MK T,11994281,28.188467025756836
22,CN CT IT1 IT2 KT MC MI MI_IDX MK T,12101373,19.15574073791504
22,CN CT IT1 IT2 K MC MI MI_IDX MK T,12101373,18.677949905395508
22,CN CT IT1 IT2 K KT MC MI MI_IDX MK T,12101373,38.26403617858887
23,KT T,2528312,3.2126903533935547
23,MI T,13902436,2.9027462005615234
23,MK T,4723891,2.4025440216064453
23,MC T,2724454,2.587556838989258
23,CC T,141056,2.876758575439453
23,MI MK,24875746,1.895904541015625
23,MC MI,14346824,2.3336410522460938
23,CC MI,742797,2.290964126586914
23,IT1 MI,14968181,2.0170211791992188
23,MC MK,15849071,1.9299983978271484
23,CC MK,4900875,1.7693042755126953
23,K MK,4523930,1.8227100372314453
23,CC MC,473258,1.2254714965820312
23,CN MC,2690060,3.595590591430664
23,CT MC,2609129,1.8575191497802734
23,CC CCT1,135086,1.8279552459716797
23,KT MI T,13902436,3.382444381713867
23,KT MK T,4723891,3.2808780670166016
23,KT MC T,2724454,3.5028457641601562
23,CC KT T,141056,3.6110877990722656
23,MI MK T,23310865,3.7131309509277344
23,MC MI T,13444296,2.949237823486328
23,CC MI T,696069,3.891468048095703
23,IT1 MI T,14026565,3.3426284790039062
23,MC MK T,5090363,3.476858139038086
23,CC MK T,263550,4.004478454589844
23,K MK T,4723891,5.575656890869141
23,CC MC T,151999,4.962921142578125
23,CN MC T,2808963,3.7491321563720703
23,CT MC T,2724454,5.117177963256836
23,CC CCT1 T,141056,5.120754241943359
23,MC MI MK,24055992,2.8738975524902344
23,CC MI MK,1245483,3.810405731201172
23,K MI MK,24875746,4.55164909362793
23,IT1 MI MK,25097851,2.776622772216797
23,CC MC MI,718319,2.3822784423828125
23,IT1 MC MI,14474921,1.8429756164550781
23,CN MC MI,14791844,2.0313262939453125
23,CT MC MI,14346824,2.188444137573242
23,CC IT1 MI,749429,1.9135475158691406
23,CC CCT1 MI,742797,1.7940998077392578
23,CC MC MK,2874792,4.31370735168457
23,K MC MK,15849071,2.3293495178222656
23,CN MC MK,16340689,4.488706588745117
23,CT MC MK,15849071,4.385948181152344
23,CC K MK,4900875,1.6427040100097656
23,CC CCT1 MK,4900875,2.0296573638916016
23,CC CN MC,487938,3.2196044921875
23,CC CT MC,473258,2.6259422302246094
23,CC CCT1 MC,473258,4.606962203979492
23,CN CT MC,2690060,4.520416259765625
23,KT MI MK T,23310865,3.2160282135009766
23,KT MC MI T,13444296,5.241155624389648
23,CC KT MI T,696069,5.05828857421875
23,IT1 KT MI T,14026565,6.751298904418945
23,KT MC MK T,5090363,5.363225936889648
23,CC KT MK T,263550,5.232095718383789
23,K KT MK T,4723891,6.835699081420898
23,CC KT MC T,151999,5.644559860229492
23,CN KT MC T,2808963,7.170915603637695
23,CT KT MC T,2724454,5.467653274536133
23,CC CCT1 KT T,141056,4.214763641357422
23,MC MI MK T,22542681,4.165172576904297
23,CC MI MK T,1167133,4.626035690307617
23,K MI MK T,23310865,7.972002029418945
23,IT1 MI MK T,23518998,3.6253929138183594
23,CC MC MI T,673131,5.555629730224609
23,IT1 MC MI T,13564334,7.879734039306641
23,CN MC MI T,13861321,5.578279495239258
23,CT MC MI T,13444296,5.395174026489258
23,CC IT1 MI T,702284,7.707834243774414
23,CC CCT1 MI T,696069,5.381345748901367
23,CC MC MK T,283996,7.535457611083984
23,K MC MK T,5090363,5.026817321777344
23,CN MC MK T,5248260,3.6716461181640625
23,CT MC MK T,5090363,4.821300506591797
23,CC K MK T,263550,8.011817932128906
23,CC CCT1 MK T,263550,5.814790725708008
23,CC CN MC T,156714,8.708477020263672
23,CC CT MC T,151999,5.229711532592773
23,CC CCT1 MC T,151999,5.216836929321289
23,CN CT MC T,2808963,8.144617080688477
23,CC MC MI MK,1204440,4.395484924316406
23,K MC MI MK,24055992,6.573677062988281
23,IT1 MC MI MK,24270778,5.2127838134765625
23,CN MC MI MK,24802178,3.386974334716797
23,CT MC MI MK,24055992,3.6344528198242188
23,CC K MI MK,1245483,6.5670013427734375
23,CC IT1 MI MK,1256604,4.563808441162109
23,CC CCT1 MI MK,1245483,3.751993179321289
23,IT1 K MI MK,25097851,3.616809844970703
23,CC IT1 MC MI,724733,3.852367401123047
23,CC CN MC MI,740601,3.7202835083007812
23,CC CT MC MI,718319,3.6957263946533203
23,CC CCT1 MC MI,718319,6.583929061889648
23,CN IT1 MC MI,14923914,2.7055740356445312
23,CT IT1 MC MI,14474921,5.8460235595703125
23,CN CT MC MI,14791844,4.650115966796875
23,CC CCT1 IT1 MI,749429,2.884387969970703
23,CC K MC MK,2874792,3.826141357421875
23,CC CN MC MK,2963965,4.298925399780273
23,CC CT MC MK,2874792,3.020048141479492
23,CC CCT1 MC MK,2874792,3.755807876586914
23,CN K MC MK,16340689,3.035306930541992
23,CT K MC MK,15849071,5.707979202270508
23,CN CT MC MK,16340689,5.102634429931641
23,CC CCT1 K MK,4900875,4.599809646606445
23,CC CN CT MC,487938,5.389213562011719
23,CC CCT1 CN MC,487938,6.580829620361328
23,CC CCT1 CT MC,473258,5.359649658203125
23,KT MC MI MK T,22542681,9.627342224121094
23,CC KT MI MK T,1167133,7.0514678955078125
23,K KT MI MK T,23310865,9.650468826293945
23,IT1 KT MI MK T,23518998,3.7698745727539062
23,CC KT MC MI T,673131,7.492303848266602
23,IT1 KT MC MI T,13564334,9.624958038330078
23,CN KT MC MI T,13861321,6.996631622314453
23,CT KT MC MI T,13444296,9.491920471191406
23,CC IT1 KT MI T,702284,6.479740142822266
23,CC CCT1 KT MI T,696069,9.366750717163086
23,CC KT MC MK T,283996,6.944417953491211
23,K KT MC MK T,5090363,9.466171264648438
23,CN KT MC MK T,5248260,5.005121231079102
23,CT KT MC MK T,5090363,5.71751594543457
23,CC K KT MK T,263550,9.196043014526367
23,CC CCT1 KT MK T,263550,6.777763366699219
23,CC CN KT MC T,156714,10.450363159179688
23,CC CT KT MC T,151999,6.81304931640625
23,CC CCT1 KT MC T,151999,9.722709655761719
23,CN CT KT MC T,2808963,6.0939788818359375
23,CC MC MI MK T,1128671,11.202335357666016
23,K MC MI MK T,22542681,4.659175872802734
23,IT1 MC MI MK T,22743955,10.257482528686523
23,CN MC MI MK T,23241925,7.101774215698242
23,CT MC MI MK T,22542681,10.308504104614258
23,CC K MI MK T,1167133,6.898164749145508
23,CC IT1 MI MK T,1177553,10.280609130859375
23,CC CCT1 MI MK T,1167133,3.9169788360595703
23,IT1 K MI MK T,23518998,3.2758712768554688
23,CC IT1 MC MI T,679141,9.567499160766602
23,CC CN MC MI T,694011,7.874727249145508
23,CC CT MC MI T,673131,9.81450080871582
23,CC CCT1 MC MI T,673131,4.405975341796875
23,CN IT1 MC MI T,13985082,10.234832763671875
23,CT IT1 MC MI T,13564334,6.367683410644531
23,CN CT MC MI T,13861321,9.587526321411133
23,CC CCT1 IT1 MI T,702284,6.574153900146484
23,CC K MC MK T,283996,10.029792785644531
23,CC CN MC MK T,292805,10.941505432128906
23,CC CT MC MK T,283996,6.886959075927734
23,CC CCT1 MC MK T,283996,9.368181228637695
23,CN K MC MK T,5248260,9.619951248168945
23,CT K MC MK T,5090363,5.932092666625977
23,CN CT MC MK T,5248260,10.489225387573242
23,CC CCT1 K MK T,263550,6.700038909912109
23,CC CN CT MC T,156714,9.398460388183594
23,CC CCT1 CN MC T,156714,10.327339172363281
23,CC CCT1 CT MC T,151999,6.713151931762695
23,CC K MC MI MK,1204440,8.964300155639648
23,CC IT1 MC MI MK,1215194,3.882884979248047
23,CC CN MC MI MK,1241800,7.963657379150391
23,CC CT MC MI MK,1204440,3.844738006591797
23,CC CCT1 MC MI MK,1204440,8.950948715209961
23,IT1 K MC MI MK,24270778,4.734039306640625
23,CN K MC MI MK,24802178,4.767656326293945
23,CT K MC MI MK,24055992,3.0634403228759766
23,CN IT1 MC MI MK,25023626,3.8318634033203125
23,CT IT1 MC MI MK,24270778,3.9136409759521484
23,CN CT MC MI MK,24802178,4.706621170043945
23,CC IT1 K MI MK,1256604,4.241943359375
23,CC CCT1 K MI MK,1245483,8.033990859985352
23,CC CCT1 IT1 MI MK,1256604,5.189180374145508
23,CC CN IT1 MC MI,747213,9.556293487548828
23,CC CT IT1 MC MI,724733,5.171775817871094
23,CC CCT1 IT1 MC MI,724733,8.239984512329102
23,CC CN CT MC MI,740601,6.595373153686523
23,CC CCT1 CN MC MI,740601,9.056568145751953
23,CC CCT1 CT MC MI,718319,5.275964736938477
23,CN CT IT1 MC MI,14923914,9.011983871459961
23,CC CN K MC MK,2963965,5.513191223144531
23,CC CT K MC MK,2874792,5.1212310791015625
23,CC CCT1 K MC MK,2874792,7.203102111816406
23,CC CN CT MC MK,2963965,6.227254867553711
23,CC CCT1 CN MC MK,2963965,3.278017044067383
23,CC CCT1 CT MC MK,2874792,4.981279373168945
23,CN CT K MC MK,16340689,5.094766616821289
23,CC CCT1 CN CT MC,487938,8.941650390625
23,CC KT MC MI MK T,1128671,9.046792984008789
23,K KT MC MI MK T,22542681,11.184453964233398
23,IT1 KT MC MI MK T,22743955,10.928630828857422
23,CN KT MC MI MK T,23241925,11.286497116088867
23,CT KT MC MI MK T,22542681,8.09931755065918
23,CC K KT MI MK T,1167133,11.315107345581055
23,CC IT1 KT MI MK T,1177553,11.249780654907227
23,CC CCT1 KT MI MK T,1167133,11.553764343261719
23,IT1 K KT MI MK T,23518998,5.659580230712891
23,CC IT1 KT MC MI T,679141,11.267662048339844
23,CC CN KT MC MI T,694011,8.92782211303711
23,CC CT KT MC MI T,673131,11.353015899658203
23,CC CCT1 KT MC MI T,673131,11.585474014282227
23,CN IT1 KT MC MI T,13985082,11.007308959960938
23,CT IT1 KT MC MI T,13564334,10.919570922851562
23,CN CT KT MC MI T,13861321,7.92694091796875
23,CC CCT1 IT1 KT MI T,702284,10.480165481567383
23,CC K KT MC MK T,283996,11.627912521362305
23,CC CN KT MC MK T,292805,9.297370910644531
23,CC CT KT MC MK T,283996,10.928630828857422
23,CC CCT1 KT MC MK T,283996,11.239767074584961
23,CN K KT MC MK T,5248260,6.635427474975586
23,CT K KT MC MK T,5090363,4.950523376464844
23,CN CT KT MC MK T,5248260,10.557889938354492
23,CC CCT1 K KT MK T,263550,6.040811538696289
23,CC CN CT KT MC T,156714,11.343240737915039
23,CC CCT1 CN KT MC T,156714,11.057376861572266
23,CC CCT1 CT KT MC T,151999,8.188962936401367
23,CC K MC MI MK T,1128671,11.98124885559082
23,CC IT1 MC MI MK T,1138748,12.439966201782227
23,CC CN MC MI MK T,1163681,9.807825088500977
23,CC CT MC MI MK T,1128671,12.156248092651367
23,CC CCT1 MC MI MK T,1128671,11.765718460083008
23,IT1 K MC MI MK T,22743955,10.716438293457031
23,CN K MC MI MK T,23241925,11.162519454956055
23,CT K MC MI MK T,22542681,8.710622787475586
23,CN IT1 MC MI MK T,23449443,10.457754135131836
